2025-07-18 23:59:28,725 - === [SP500] Fold 1/5 시작 ===
2025-07-18 23:59:38,923 - Fold 1 Epoch 1: TrainLoss=0.6885, ValLoss=0.6563, Acc=0.6618, F1=0.7965
2025-07-19 00:37:50,311 - 모델 저장 완료: output/lstm_3/sp500/sp500_fold5.pth
2025-07-19 20:59:59,600 - === [SP500] Fold 1/5 시작 ===
2025-07-19 21:00:08,118 - Fold 1 Epoch 1: TrainLoss=0.6884, ValLoss=0.6654, Acc=0.6618, F1=0.7965
2025-07-19 21:00:09,828 - Fold 1 Epoch 2: TrainLoss=0.6862, ValLoss=0.6556, Acc=0.6618, F1=0.7965
2025-07-19 21:00:11,822 - Fold 1 Epoch 3: TrainLoss=0.6871, ValLoss=0.6658, Acc=0.6618, F1=0.7965
2025-07-19 21:00:13,997 - Fold 1 Epoch 4: TrainLoss=0.6862, ValLoss=0.6544, Acc=0.6618, F1=0.7965
2025-07-19 21:00:15,908 - Fold 1 Epoch 5: TrainLoss=0.6867, ValLoss=0.6623, Acc=0.6618, F1=0.7965
2025-07-19 21:00:18,064 - Fold 1 Epoch 6: TrainLoss=0.6856, ValLoss=0.6571, Acc=0.6618, F1=0.7965
2025-07-19 21:00:21,718 - Fold 1 Epoch 7: TrainLoss=0.6861, ValLoss=0.6598, Acc=0.6618, F1=0.7965
2025-07-19 21:00:23,812 - Fold 1 Epoch 8: TrainLoss=0.6855, ValLoss=0.6602, Acc=0.6618, F1=0.7965
2025-07-19 21:00:26,444 - Fold 1 Epoch 9: TrainLoss=0.6850, ValLoss=0.6590, Acc=0.6618, F1=0.7965
2025-07-19 21:00:29,426 - Fold 1 Epoch 10: TrainLoss=0.6851, ValLoss=0.6586, Acc=0.6618, F1=0.7965
2025-07-19 21:00:31,418 - Fold 1 Epoch 11: TrainLoss=0.6855, ValLoss=0.6571, Acc=0.6618, F1=0.7965
2025-07-19 21:00:33,365 - Fold 1 Epoch 12: TrainLoss=0.6853, ValLoss=0.6604, Acc=0.6618, F1=0.7965
2025-07-19 21:00:35,449 - Fold 1 Epoch 13: TrainLoss=0.6851, ValLoss=0.6586, Acc=0.6618, F1=0.7965
2025-07-19 21:00:37,674 - Fold 1 Epoch 14: TrainLoss=0.6852, ValLoss=0.6529, Acc=0.6618, F1=0.7965
2025-07-19 21:00:40,003 - Fold 1 Epoch 15: TrainLoss=0.6848, ValLoss=0.6584, Acc=0.6618, F1=0.7965
2025-07-19 21:00:42,035 - Fold 1 Epoch 16: TrainLoss=0.6854, ValLoss=0.6571, Acc=0.6618, F1=0.7965
2025-07-19 21:00:43,941 - Fold 1 Epoch 17: TrainLoss=0.6849, ValLoss=0.6608, Acc=0.6618, F1=0.7965
2025-07-19 21:00:45,994 - Fold 1 Epoch 18: TrainLoss=0.6850, ValLoss=0.6563, Acc=0.6618, F1=0.7965
2025-07-19 21:00:47,964 - Fold 1 Epoch 19: TrainLoss=0.6854, ValLoss=0.6578, Acc=0.6618, F1=0.7965
2025-07-19 21:00:49,986 - Fold 1 Epoch 20: TrainLoss=0.6851, ValLoss=0.6568, Acc=0.6618, F1=0.7965
2025-07-19 21:00:51,913 - Fold 1 Epoch 21: TrainLoss=0.6847, ValLoss=0.6604, Acc=0.6618, F1=0.7965
2025-07-19 21:00:54,077 - Fold 1 Epoch 22: TrainLoss=0.6854, ValLoss=0.6580, Acc=0.6618, F1=0.7965
2025-07-19 21:00:56,527 - Fold 1 Epoch 23: TrainLoss=0.6854, ValLoss=0.6583, Acc=0.6618, F1=0.7965
2025-07-19 21:00:59,486 - Fold 1 Epoch 24: TrainLoss=0.6858, ValLoss=0.6585, Acc=0.6618, F1=0.7965
2025-07-19 21:01:03,641 - Fold 1 Epoch 25: TrainLoss=0.6851, ValLoss=0.6566, Acc=0.6618, F1=0.7965
2025-07-19 21:01:07,899 - Fold 1 Epoch 26: TrainLoss=0.6848, ValLoss=0.6570, Acc=0.6618, F1=0.7965
2025-07-19 21:01:10,158 - Fold 1 Epoch 27: TrainLoss=0.6857, ValLoss=0.6577, Acc=0.6618, F1=0.7965
2025-07-19 21:01:12,673 - Fold 1 Epoch 28: TrainLoss=0.6850, ValLoss=0.6541, Acc=0.6618, F1=0.7965
2025-07-19 21:01:15,278 - Fold 1 Epoch 29: TrainLoss=0.6852, ValLoss=0.6607, Acc=0.6618, F1=0.7965
2025-07-19 21:01:25,367 - Fold 1 Epoch 30: TrainLoss=0.6851, ValLoss=0.6589, Acc=0.6618, F1=0.7965
2025-07-19 21:01:25,454 - 모델 저장 완료: output/lstm_3/sp500/sp500_fold1.pth
2025-07-19 21:01:25,456 - === [SP500] Fold 2/5 시작 ===
2025-07-19 21:01:28,765 - Fold 2 Epoch 1: TrainLoss=0.6767, ValLoss=0.7139, Acc=0.4734, F1=0.6426
2025-07-19 21:01:32,061 - Fold 2 Epoch 2: TrainLoss=0.6728, ValLoss=0.7137, Acc=0.4734, F1=0.6426
2025-07-19 21:01:34,746 - Fold 2 Epoch 3: TrainLoss=0.6731, ValLoss=0.7162, Acc=0.4734, F1=0.6426
2025-07-19 21:01:39,953 - Fold 2 Epoch 4: TrainLoss=0.6711, ValLoss=0.7327, Acc=0.4734, F1=0.6426
2025-07-19 21:01:42,330 - Fold 2 Epoch 5: TrainLoss=0.6713, ValLoss=0.7248, Acc=0.4734, F1=0.6426
2025-07-19 21:01:44,340 - Fold 2 Epoch 6: TrainLoss=0.6716, ValLoss=0.7324, Acc=0.4734, F1=0.6426
2025-07-19 21:01:46,387 - Fold 2 Epoch 7: TrainLoss=0.6714, ValLoss=0.7219, Acc=0.4734, F1=0.6426
2025-07-19 21:01:48,462 - Fold 2 Epoch 8: TrainLoss=0.6723, ValLoss=0.7252, Acc=0.4734, F1=0.6426
2025-07-19 21:01:50,732 - Fold 2 Epoch 9: TrainLoss=0.6738, ValLoss=0.7183, Acc=0.4734, F1=0.6426
2025-07-19 21:01:52,894 - Fold 2 Epoch 10: TrainLoss=0.6710, ValLoss=0.7282, Acc=0.4734, F1=0.6426
2025-07-19 21:02:00,583 - Fold 2 Epoch 11: TrainLoss=0.6719, ValLoss=0.7233, Acc=0.4734, F1=0.6426
2025-07-19 21:02:08,956 - Fold 2 Epoch 12: TrainLoss=0.6713, ValLoss=0.7219, Acc=0.4734, F1=0.6426
2025-07-19 21:02:14,586 - Fold 2 Epoch 13: TrainLoss=0.6713, ValLoss=0.7194, Acc=0.4734, F1=0.6426
2025-07-19 21:02:19,647 - Fold 2 Epoch 14: TrainLoss=0.6697, ValLoss=0.7246, Acc=0.4734, F1=0.6426
2025-07-19 21:02:25,406 - Fold 2 Epoch 15: TrainLoss=0.6720, ValLoss=0.7326, Acc=0.4734, F1=0.6426
2025-07-19 21:02:30,017 - Fold 2 Epoch 16: TrainLoss=0.6724, ValLoss=0.7277, Acc=0.4734, F1=0.6426
2025-07-19 21:02:34,682 - Fold 2 Epoch 17: TrainLoss=0.6726, ValLoss=0.7236, Acc=0.4734, F1=0.6426
2025-07-19 21:02:40,835 - Fold 2 Epoch 18: TrainLoss=0.6706, ValLoss=0.7256, Acc=0.4734, F1=0.6426
2025-07-19 21:02:44,755 - Fold 2 Epoch 19: TrainLoss=0.6704, ValLoss=0.7231, Acc=0.4734, F1=0.6426
2025-07-19 21:02:49,341 - Fold 2 Epoch 20: TrainLoss=0.6712, ValLoss=0.7306, Acc=0.4734, F1=0.6426
2025-07-19 21:02:53,267 - Fold 2 Epoch 21: TrainLoss=0.6712, ValLoss=0.7209, Acc=0.4734, F1=0.6426
2025-07-19 21:02:57,506 - Fold 2 Epoch 22: TrainLoss=0.6715, ValLoss=0.7224, Acc=0.4734, F1=0.6426
2025-07-19 21:03:01,873 - Fold 2 Epoch 23: TrainLoss=0.6719, ValLoss=0.7302, Acc=0.4734, F1=0.6426
2025-07-19 21:03:05,480 - Fold 2 Epoch 24: TrainLoss=0.6716, ValLoss=0.7307, Acc=0.4734, F1=0.6426
2025-07-19 21:03:09,570 - Fold 2 Epoch 25: TrainLoss=0.6714, ValLoss=0.7278, Acc=0.4734, F1=0.6426
2025-07-19 21:03:13,556 - Fold 2 Epoch 26: TrainLoss=0.6709, ValLoss=0.7244, Acc=0.4734, F1=0.6426
2025-07-19 21:03:24,469 - Fold 2 Epoch 27: TrainLoss=0.6712, ValLoss=0.7230, Acc=0.4734, F1=0.6426
2025-07-19 21:03:31,917 - Fold 2 Epoch 28: TrainLoss=0.6707, ValLoss=0.7280, Acc=0.4734, F1=0.6426
2025-07-19 21:03:37,363 - Fold 2 Epoch 29: TrainLoss=0.6708, ValLoss=0.7255, Acc=0.4734, F1=0.6426
2025-07-19 21:03:42,494 - Fold 2 Epoch 30: TrainLoss=0.6726, ValLoss=0.7154, Acc=0.4734, F1=0.6426
2025-07-19 21:03:42,507 - 모델 저장 완료: output/lstm_3/sp500/sp500_fold2.pth
2025-07-19 21:03:42,508 - === [SP500] Fold 3/5 시작 ===
2025-07-19 21:03:46,434 - Fold 3 Epoch 1: TrainLoss=0.6832, ValLoss=0.6895, Acc=0.5556, F1=0.7143
2025-07-19 21:03:50,680 - Fold 3 Epoch 2: TrainLoss=0.6810, ValLoss=0.6878, Acc=0.5556, F1=0.7143
2025-07-19 21:03:54,857 - Fold 3 Epoch 3: TrainLoss=0.6772, ValLoss=0.6915, Acc=0.5556, F1=0.7143
2025-07-19 21:03:59,074 - Fold 3 Epoch 4: TrainLoss=0.6794, ValLoss=0.6881, Acc=0.5556, F1=0.7143
2025-07-19 21:04:04,051 - Fold 3 Epoch 5: TrainLoss=0.6784, ValLoss=0.6890, Acc=0.5556, F1=0.7143
2025-07-19 21:04:10,518 - Fold 3 Epoch 6: TrainLoss=0.6787, ValLoss=0.6898, Acc=0.5556, F1=0.7143
2025-07-19 21:04:14,971 - Fold 3 Epoch 7: TrainLoss=0.6784, ValLoss=0.6888, Acc=0.5556, F1=0.7143
2025-07-19 21:04:18,422 - Fold 3 Epoch 8: TrainLoss=0.6782, ValLoss=0.6896, Acc=0.5556, F1=0.7143
2025-07-19 21:04:21,260 - Fold 3 Epoch 9: TrainLoss=0.6782, ValLoss=0.6889, Acc=0.5556, F1=0.7143
2025-07-19 21:04:23,914 - Fold 3 Epoch 10: TrainLoss=0.6785, ValLoss=0.6896, Acc=0.5556, F1=0.7143
2025-07-19 21:04:26,646 - Fold 3 Epoch 11: TrainLoss=0.6776, ValLoss=0.6891, Acc=0.5556, F1=0.7143
2025-07-19 21:04:30,070 - Fold 3 Epoch 12: TrainLoss=0.6786, ValLoss=0.6900, Acc=0.5556, F1=0.7143
2025-07-19 21:04:32,876 - Fold 3 Epoch 13: TrainLoss=0.6781, ValLoss=0.6891, Acc=0.5556, F1=0.7143
2025-07-19 21:04:35,296 - Fold 3 Epoch 14: TrainLoss=0.6779, ValLoss=0.6895, Acc=0.5556, F1=0.7143
2025-07-19 21:04:38,500 - Fold 3 Epoch 15: TrainLoss=0.6784, ValLoss=0.6909, Acc=0.5556, F1=0.7143
2025-07-19 21:04:41,454 - Fold 3 Epoch 16: TrainLoss=0.6789, ValLoss=0.6890, Acc=0.5556, F1=0.7143
2025-07-19 21:04:44,910 - Fold 3 Epoch 17: TrainLoss=0.6781, ValLoss=0.6888, Acc=0.5556, F1=0.7143
2025-07-19 21:04:48,062 - Fold 3 Epoch 18: TrainLoss=0.6798, ValLoss=0.6890, Acc=0.5556, F1=0.7143
2025-07-19 21:04:52,458 - Fold 3 Epoch 19: TrainLoss=0.6795, ValLoss=0.6899, Acc=0.5556, F1=0.7143
2025-07-19 21:04:55,403 - Fold 3 Epoch 20: TrainLoss=0.6788, ValLoss=0.6883, Acc=0.5556, F1=0.7143
2025-07-19 21:04:59,391 - Fold 3 Epoch 21: TrainLoss=0.6789, ValLoss=0.6892, Acc=0.5556, F1=0.7143
2025-07-19 21:05:02,828 - Fold 3 Epoch 22: TrainLoss=0.6796, ValLoss=0.6884, Acc=0.5556, F1=0.7143
2025-07-19 21:05:06,538 - Fold 3 Epoch 23: TrainLoss=0.6786, ValLoss=0.6888, Acc=0.5556, F1=0.7143
2025-07-19 21:05:09,114 - Fold 3 Epoch 24: TrainLoss=0.6785, ValLoss=0.6901, Acc=0.5556, F1=0.7143
2025-07-19 21:05:11,545 - Fold 3 Epoch 25: TrainLoss=0.6788, ValLoss=0.6897, Acc=0.5556, F1=0.7143
2025-07-19 21:05:13,778 - Fold 3 Epoch 26: TrainLoss=0.6774, ValLoss=0.6890, Acc=0.5556, F1=0.7143
2025-07-19 21:05:16,044 - Fold 3 Epoch 27: TrainLoss=0.6782, ValLoss=0.6894, Acc=0.5556, F1=0.7143
2025-07-19 21:05:18,379 - Fold 3 Epoch 28: TrainLoss=0.6786, ValLoss=0.6896, Acc=0.5556, F1=0.7143
2025-07-19 21:05:20,518 - Fold 3 Epoch 29: TrainLoss=0.6785, ValLoss=0.6898, Acc=0.5556, F1=0.7143
2025-07-19 21:05:22,890 - Fold 3 Epoch 30: TrainLoss=0.6783, ValLoss=0.6892, Acc=0.5556, F1=0.7143
2025-07-19 21:05:22,904 - 모델 저장 완료: output/lstm_3/sp500/sp500_fold3.pth
2025-07-19 21:05:22,907 - === [SP500] Fold 4/5 시작 ===
2025-07-19 21:05:25,997 - Fold 4 Epoch 1: TrainLoss=0.6860, ValLoss=0.6651, Acc=0.6425, F1=0.7824
2025-07-19 21:05:28,727 - Fold 4 Epoch 2: TrainLoss=0.6852, ValLoss=0.6697, Acc=0.6425, F1=0.7824
2025-07-19 21:05:31,062 - Fold 4 Epoch 3: TrainLoss=0.6843, ValLoss=0.6644, Acc=0.6425, F1=0.7824
2025-07-19 21:05:33,587 - Fold 4 Epoch 4: TrainLoss=0.6840, ValLoss=0.6661, Acc=0.6425, F1=0.7824
2025-07-19 21:05:36,061 - Fold 4 Epoch 5: TrainLoss=0.6834, ValLoss=0.6651, Acc=0.6425, F1=0.7824
2025-07-19 21:05:38,274 - Fold 4 Epoch 6: TrainLoss=0.6834, ValLoss=0.6631, Acc=0.6425, F1=0.7824
2025-07-19 21:05:40,786 - Fold 4 Epoch 7: TrainLoss=0.6839, ValLoss=0.6655, Acc=0.6425, F1=0.7824
2025-07-19 21:05:43,113 - Fold 4 Epoch 8: TrainLoss=0.6841, ValLoss=0.6628, Acc=0.6425, F1=0.7824
2025-07-19 21:05:45,441 - Fold 4 Epoch 9: TrainLoss=0.6839, ValLoss=0.6637, Acc=0.6425, F1=0.7824
2025-07-19 21:05:47,818 - Fold 4 Epoch 10: TrainLoss=0.6835, ValLoss=0.6649, Acc=0.6425, F1=0.7824
2025-07-19 21:05:50,111 - Fold 4 Epoch 11: TrainLoss=0.6835, ValLoss=0.6663, Acc=0.6425, F1=0.7824
2025-07-19 21:05:52,637 - Fold 4 Epoch 12: TrainLoss=0.6839, ValLoss=0.6629, Acc=0.6425, F1=0.7824
2025-07-19 21:05:55,566 - Fold 4 Epoch 13: TrainLoss=0.6827, ValLoss=0.6658, Acc=0.6425, F1=0.7824
2025-07-19 21:05:58,122 - Fold 4 Epoch 14: TrainLoss=0.6829, ValLoss=0.6642, Acc=0.6425, F1=0.7824
2025-07-19 21:06:00,379 - Fold 4 Epoch 15: TrainLoss=0.6831, ValLoss=0.6635, Acc=0.6425, F1=0.7824
2025-07-19 21:06:02,591 - Fold 4 Epoch 16: TrainLoss=0.6835, ValLoss=0.6641, Acc=0.6425, F1=0.7824
2025-07-19 21:06:04,751 - Fold 4 Epoch 17: TrainLoss=0.6840, ValLoss=0.6625, Acc=0.6425, F1=0.7824
2025-07-19 21:06:06,945 - Fold 4 Epoch 18: TrainLoss=0.6838, ValLoss=0.6665, Acc=0.6425, F1=0.7824
2025-07-19 21:06:09,082 - Fold 4 Epoch 19: TrainLoss=0.6828, ValLoss=0.6628, Acc=0.6425, F1=0.7824
2025-07-19 21:06:11,281 - Fold 4 Epoch 20: TrainLoss=0.6833, ValLoss=0.6635, Acc=0.6425, F1=0.7824
2025-07-19 21:06:13,463 - Fold 4 Epoch 21: TrainLoss=0.6833, ValLoss=0.6663, Acc=0.6425, F1=0.7824
2025-07-19 21:06:15,628 - Fold 4 Epoch 22: TrainLoss=0.6839, ValLoss=0.6645, Acc=0.6425, F1=0.7824
2025-07-19 21:06:17,873 - Fold 4 Epoch 23: TrainLoss=0.6834, ValLoss=0.6631, Acc=0.6425, F1=0.7824
2025-07-19 21:06:20,020 - Fold 4 Epoch 24: TrainLoss=0.6844, ValLoss=0.6649, Acc=0.6425, F1=0.7824
2025-07-19 21:06:22,204 - Fold 4 Epoch 25: TrainLoss=0.6835, ValLoss=0.6680, Acc=0.6425, F1=0.7824
2025-07-19 21:06:24,643 - Fold 4 Epoch 26: TrainLoss=0.6839, ValLoss=0.6649, Acc=0.6425, F1=0.7824
2025-07-19 21:06:26,700 - Fold 4 Epoch 27: TrainLoss=0.6834, ValLoss=0.6634, Acc=0.6425, F1=0.7824
2025-07-19 21:06:28,501 - Fold 4 Epoch 28: TrainLoss=0.6831, ValLoss=0.6635, Acc=0.6425, F1=0.7824
2025-07-19 21:06:30,641 - Fold 4 Epoch 29: TrainLoss=0.6836, ValLoss=0.6650, Acc=0.6425, F1=0.7824
2025-07-19 21:06:32,955 - Fold 4 Epoch 30: TrainLoss=0.6830, ValLoss=0.6634, Acc=0.6425, F1=0.7824
2025-07-19 21:06:32,967 - 모델 저장 완료: output/lstm_3/sp500/sp500_fold4.pth
2025-07-19 21:06:32,968 - === [SP500] Fold 5/5 시작 ===
2025-07-19 21:06:35,327 - Fold 5 Epoch 1: TrainLoss=0.6848, ValLoss=0.6796, Acc=0.5845, F1=0.7378
2025-07-19 21:06:37,587 - Fold 5 Epoch 2: TrainLoss=0.6828, ValLoss=0.6777, Acc=0.5845, F1=0.7378
2025-07-19 21:06:39,731 - Fold 5 Epoch 3: TrainLoss=0.6821, ValLoss=0.6783, Acc=0.5845, F1=0.7378
2025-07-19 21:06:41,848 - Fold 5 Epoch 4: TrainLoss=0.6810, ValLoss=0.6774, Acc=0.5845, F1=0.7378
2025-07-19 21:06:44,040 - Fold 5 Epoch 5: TrainLoss=0.6809, ValLoss=0.6772, Acc=0.5845, F1=0.7378
2025-07-19 21:06:46,234 - Fold 5 Epoch 6: TrainLoss=0.6811, ValLoss=0.6771, Acc=0.5845, F1=0.7378
2025-07-19 21:06:48,398 - Fold 5 Epoch 7: TrainLoss=0.6808, ValLoss=0.6772, Acc=0.5845, F1=0.7378
2025-07-19 21:06:50,619 - Fold 5 Epoch 8: TrainLoss=0.6809, ValLoss=0.6771, Acc=0.5845, F1=0.7378
2025-07-19 21:06:52,862 - Fold 5 Epoch 9: TrainLoss=0.6804, ValLoss=0.6770, Acc=0.5845, F1=0.7378
2025-07-19 21:06:55,284 - Fold 5 Epoch 10: TrainLoss=0.6808, ValLoss=0.6771, Acc=0.5845, F1=0.7378
2025-07-19 21:06:57,697 - Fold 5 Epoch 11: TrainLoss=0.6814, ValLoss=0.6770, Acc=0.5845, F1=0.7378
2025-07-19 21:06:59,821 - Fold 5 Epoch 12: TrainLoss=0.6812, ValLoss=0.6773, Acc=0.5845, F1=0.7378
2025-07-19 21:07:02,015 - Fold 5 Epoch 13: TrainLoss=0.6815, ValLoss=0.6770, Acc=0.5845, F1=0.7378
2025-07-19 21:07:04,207 - Fold 5 Epoch 14: TrainLoss=0.6809, ValLoss=0.6776, Acc=0.5845, F1=0.7378
2025-07-19 21:07:06,487 - Fold 5 Epoch 15: TrainLoss=0.6813, ValLoss=0.6775, Acc=0.5845, F1=0.7378
2025-07-19 21:07:08,651 - Fold 5 Epoch 16: TrainLoss=0.6809, ValLoss=0.6770, Acc=0.5845, F1=0.7378
2025-07-19 21:07:10,922 - Fold 5 Epoch 17: TrainLoss=0.6809, ValLoss=0.6774, Acc=0.5845, F1=0.7378
2025-07-19 21:07:13,193 - Fold 5 Epoch 18: TrainLoss=0.6816, ValLoss=0.6770, Acc=0.5845, F1=0.7378
2025-07-19 21:07:15,496 - Fold 5 Epoch 19: TrainLoss=0.6813, ValLoss=0.6773, Acc=0.5845, F1=0.7378
2025-07-19 21:07:17,791 - Fold 5 Epoch 20: TrainLoss=0.6813, ValLoss=0.6774, Acc=0.5845, F1=0.7378
2025-07-19 21:07:20,041 - Fold 5 Epoch 21: TrainLoss=0.6809, ValLoss=0.6771, Acc=0.5845, F1=0.7378
2025-07-19 21:07:22,234 - Fold 5 Epoch 22: TrainLoss=0.6807, ValLoss=0.6771, Acc=0.5845, F1=0.7378
2025-07-19 21:07:24,647 - Fold 5 Epoch 23: TrainLoss=0.6807, ValLoss=0.6772, Acc=0.5845, F1=0.7378
2025-07-19 21:07:27,013 - Fold 5 Epoch 24: TrainLoss=0.6806, ValLoss=0.6772, Acc=0.5845, F1=0.7378
2025-07-19 21:07:29,185 - Fold 5 Epoch 25: TrainLoss=0.6801, ValLoss=0.6772, Acc=0.5845, F1=0.7378
2025-07-19 21:07:31,345 - Fold 5 Epoch 26: TrainLoss=0.6806, ValLoss=0.6774, Acc=0.5845, F1=0.7378
2025-07-19 21:07:33,572 - Fold 5 Epoch 27: TrainLoss=0.6802, ValLoss=0.6771, Acc=0.5845, F1=0.7378
2025-07-19 21:07:35,900 - Fold 5 Epoch 28: TrainLoss=0.6811, ValLoss=0.6770, Acc=0.5845, F1=0.7378
2025-07-19 21:07:38,057 - Fold 5 Epoch 29: TrainLoss=0.6812, ValLoss=0.6770, Acc=0.5845, F1=0.7378
2025-07-19 21:07:40,172 - Fold 5 Epoch 30: TrainLoss=0.6802, ValLoss=0.6771, Acc=0.5845, F1=0.7378
2025-07-19 21:07:40,180 - 모델 저장 완료: output/lstm_3/sp500/sp500_fold5.pth
